alarm_id,plant_id,equipment_id,alarm_timestamp,alarm_code,alarm_short_name,alarm_description,severity,duration_minutes,resolved_timestamp,operator_id
ALM000573,PLT003,GEN004,2024-07-29 07:17:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,91,2024-07-29 08:48:00,OPR009
ALM000574,PLT003,TRB004,2024-08-29 09:50:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,394,2024-08-29 16:24:00,OPR007
ALM000575,PLT002,TRB003,2024-07-27 10:09:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,8,2024-07-27 10:17:00,OPR004
ALM000576,PLT003,GEN004,2024-07-01 04:33:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,291,2024-07-01 09:24:00,OPR009
ALM000577,PLT001,TRB001,2024-09-12 22:25:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,299,2024-09-13 03:24:00,OPR007
ALM000578,PLT004,GEN005,2024-12-29 03:20:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,211,2024-12-29 06:51:00,OPR011
ALM000579,PLT002,TRB003,2024-07-05 18:08:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,176,2024-07-05 21:04:00,OPR008
ALM000580,PLT005,GEN006,2024-11-27 12:24:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,435,2024-11-27 19:39:00,OPR009
ALM000581,PLT001,TRB001,2024-03-28 14:13:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,396,2024-03-28 20:49:00,OPR002
ALM000582,PLT002,GEN003,2024-08-02 10:04:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,70,2024-08-02 11:14:00,OPR006
ALM000583,PLT003,GEN004,2024-11-12 18:08:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,451,2024-11-13 01:39:00,OPR006
ALM000584,PLT002,TRB003,2024-11-18 01:11:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,424,2024-11-18 08:15:00,OPR012
ALM000585,PLT001,TRB001,2024-07-24 09:13:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,454,2024-07-24 16:47:00,OPR007
ALM000586,PLT005,GEN006,2024-10-22 09:16:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,433,2024-10-22 16:29:00,OPR008
ALM000587,PLT004,GEN005,2024-12-07 01:55:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,180,2024-12-07 04:55:00,OPR001
ALM000588,PLT002,TRB003,2024-09-04 07:24:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,298,2024-09-04 12:22:00,OPR011
ALM000589,PLT002,TRB003,2024-12-19 13:46:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,390,2024-12-19 20:16:00,OPR008
ALM000590,PLT004,TRB005,2024-09-25 12:25:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,433,2024-09-25 19:38:00,OPR010
ALM000591,PLT003,GEN004,2024-10-09 22:47:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,30,2024-10-09 23:17:00,OPR003
ALM000592,PLT005,TRB006,2024-08-25 17:06:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,366,2024-08-25 23:12:00,OPR008
ALM000593,PLT005,GEN006,2024-08-29 16:27:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,462,2024-08-30 00:09:00,OPR010
ALM000594,PLT001,TRB002,2024-11-20 00:19:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,178,2024-11-20 03:17:00,OPR002
ALM000595,PLT002,GEN003,2024-07-31 23:29:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,49,2024-08-01 00:18:00,OPR007
ALM000596,PLT001,TRB002,2024-01-20 03:32:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,349,2024-01-20 09:21:00,OPR002
ALM000597,PLT001,TRB001,2024-04-13 11:22:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,443,2024-04-13 18:45:00,OPR003
ALM000598,PLT004,GEN005,2024-12-29 03:09:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,228,2024-12-29 06:57:00,OPR012
ALM000599,PLT001,TRB001,2024-12-03 22:13:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,345,2024-12-04 03:58:00,OPR009
ALM000600,PLT005,TRB006,2024-11-10 21:34:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,230,2024-11-11 01:24:00,OPR011
ALM000601,PLT004,GEN005,2024-06-26 12:30:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,305,2024-06-26 17:35:00,OPR008
ALM000602,PLT005,TRB006,2024-10-07 09:29:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,7,2024-10-07 09:36:00,OPR003
ALM000603,PLT003,GEN004,2024-03-25 07:12:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,158,2024-03-25 09:50:00,OPR007
ALM000604,PLT001,GEN002,2024-09-08 15:05:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,30,2024-09-08 15:35:00,OPR011
ALM000605,PLT002,TRB003,2024-09-05 17:27:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,134,2024-09-05 19:41:00,OPR002
ALM000606,PLT001,GEN001,2024-05-18 15:04:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,236,2024-05-18 19:00:00,OPR010
ALM000607,PLT005,TRB006,2024-09-20 08:34:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,8,2024-09-20 08:42:00,OPR009
ALM000608,PLT004,TRB005,2024-05-18 12:38:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,281,2024-05-18 17:19:00,OPR008
ALM000609,PLT001,GEN002,2024-06-28 02:55:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,116,2024-06-28 04:51:00,OPR002
ALM000610,PLT002,GEN003,2024-04-19 02:21:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,429,2024-04-19 09:30:00,OPR003
ALM000611,PLT005,TRB006,2024-11-07 00:17:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,430,2024-11-07 07:27:00,OPR004
ALM000612,PLT004,TRB005,2024-10-30 03:45:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,168,2024-10-30 06:33:00,OPR012
ALM000613,PLT001,GEN002,2024-11-05 22:18:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,176,2024-11-06 01:14:00,OPR002
ALM000614,PLT002,GEN003,2024-04-09 00:32:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,459,2024-04-09 08:11:00,OPR010
ALM000615,PLT005,TRB006,2024-11-14 03:50:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,63,2024-11-14 04:53:00,OPR012
ALM000616,PLT003,GEN004,2024-05-14 16:47:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,109,2024-05-14 18:36:00,OPR005
ALM000617,PLT002,TRB003,2024-08-28 09:04:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,7,2024-08-28 09:11:00,OPR008
ALM000618,PLT001,TRB002,2024-10-30 16:35:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,315,2024-10-30 21:50:00,OPR002
ALM000619,PLT002,GEN003,2024-09-28 17:30:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,9,2024-09-28 17:39:00,OPR010
ALM000620,PLT005,GEN006,2024-05-20 06:52:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,254,2024-05-20 11:06:00,OPR003
ALM000621,PLT003,TRB004,2024-08-26 10:08:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,4,2024-08-26 10:12:00,OPR012
ALM000622,PLT003,GEN004,2024-08-27 03:01:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,341,2024-08-27 08:42:00,OPR011
ALM000623,PLT005,GEN006,2024-04-13 10:47:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,215,2024-04-13 14:22:00,OPR002
ALM000624,PLT002,TRB003,2024-03-13 09:31:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,41,2024-03-13 10:12:00,OPR010
ALM000625,PLT003,TRB004,2024-04-17 01:47:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,454,2024-04-17 09:21:00,OPR008
ALM000626,PLT004,TRB005,2024-09-20 14:06:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,195,2024-09-20 17:21:00,OPR011
ALM000627,PLT002,GEN003,2024-11-26 15:52:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,473,2024-11-26 23:45:00,OPR009
ALM000628,PLT003,TRB004,2024-05-28 03:13:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,188,2024-05-28 06:21:00,OPR004
ALM000629,PLT001,TRB002,2024-12-14 08:26:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,326,2024-12-14 13:52:00,OPR010
ALM000630,PLT002,GEN003,2024-08-14 01:57:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,38,2024-08-14 02:35:00,OPR003
ALM000631,PLT003,GEN004,2024-01-31 02:03:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,116,2024-01-31 03:59:00,OPR009
ALM000632,PLT002,TRB003,2024-02-12 02:10:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,303,2024-02-12 07:13:00,OPR008
ALM000633,PLT005,GEN006,2024-05-10 10:11:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,250,2024-05-10 14:21:00,OPR011
ALM000634,PLT004,GEN005,2024-12-16 05:41:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,15,2024-12-16 05:56:00,OPR005
ALM000635,PLT002,TRB003,2024-09-07 13:25:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,114,2024-09-07 15:19:00,OPR008
ALM000636,PLT005,TRB006,2024-04-24 01:52:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,221,2024-04-24 05:33:00,OPR007
ALM000637,PLT004,TRB005,2024-11-20 06:44:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,251,2024-11-20 10:55:00,OPR009
ALM000638,PLT004,GEN005,2024-04-12 17:12:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,391,2024-04-12 23:43:00,OPR012
ALM000639,PLT004,GEN005,2024-12-04 09:44:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,430,2024-12-04 16:54:00,OPR009
ALM000640,PLT002,GEN003,2024-11-19 19:23:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,134,2024-11-19 21:37:00,OPR009
ALM000641,PLT001,GEN002,2024-02-18 08:36:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,9,2024-02-18 08:45:00,OPR008
ALM000642,PLT001,TRB001,2024-11-12 13:32:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,329,2024-11-12 19:01:00,OPR003
ALM000643,PLT005,TRB006,2024-11-28 11:38:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,32,2024-11-28 12:10:00,OPR010
ALM000644,PLT003,GEN004,2024-02-25 10:54:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,460,2024-02-25 18:34:00,OPR012
ALM000645,PLT003,GEN004,2024-03-13 22:21:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,77,2024-03-13 23:38:00,OPR006
ALM000646,PLT005,GEN006,2024-02-02 04:42:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,149,2024-02-02 07:11:00,OPR001
ALM000647,PLT002,TRB003,2024-05-08 00:50:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,342,2024-05-08 06:32:00,OPR005
ALM000648,PLT005,TRB006,2024-04-30 02:14:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,105,2024-04-30 03:59:00,OPR002
ALM000649,PLT002,GEN003,2024-12-25 17:00:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,10,2024-12-25 17:10:00,OPR007
ALM000650,PLT002,GEN003,2024-07-31 10:36:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,464,2024-07-31 18:20:00,OPR005
ALM000651,PLT003,GEN004,2024-01-02 02:45:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,401,2024-01-02 09:26:00,OPR011
ALM000652,PLT004,TRB005,2024-09-17 11:13:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,414,2024-09-17 18:07:00,OPR010
ALM000653,PLT005,GEN006,2024-06-21 22:51:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,256,2024-06-22 03:07:00,OPR004
ALM000654,PLT004,GEN005,2024-05-08 19:08:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,275,2024-05-08 23:43:00,OPR007
ALM000655,PLT003,TRB004,2024-10-13 02:01:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,43,2024-10-13 02:44:00,OPR011
ALM000656,PLT002,TRB003,2024-04-04 23:43:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,382,2024-04-05 06:05:00,OPR002
ALM000657,PLT001,GEN002,2024-11-30 07:59:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,7,2024-11-30 08:06:00,OPR007
ALM000658,PLT005,TRB006,2024-01-03 10:06:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,8,2024-01-03 10:14:00,OPR010
ALM000659,PLT002,TRB003,2024-02-23 05:45:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,183,2024-02-23 08:48:00,OPR003
ALM000660,PLT005,GEN006,2024-04-02 23:56:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,15,2024-04-03 00:11:00,OPR003
ALM000661,PLT005,TRB006,2024-06-20 04:35:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,335,2024-06-20 10:10:00,OPR004
ALM000662,PLT002,TRB003,2024-06-12 21:45:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,402,2024-06-13 04:27:00,OPR011
ALM000663,PLT004,GEN005,2024-11-11 12:45:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,104,2024-11-11 14:29:00,OPR012
ALM000664,PLT001,TRB002,2024-06-30 18:33:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,471,2024-07-01 02:24:00,OPR009
ALM000665,PLT004,TRB005,2024-01-29 00:01:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,145,2024-01-29 02:26:00,OPR011
ALM000666,PLT004,TRB005,2024-03-14 22:19:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,446,2024-03-15 05:45:00,OPR002
ALM000667,PLT003,TRB004,2024-08-02 11:10:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,359,2024-08-02 17:09:00,OPR012
ALM000668,PLT002,TRB003,2024-09-04 01:46:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,59,2024-09-04 02:45:00,OPR010
ALM000669,PLT001,GEN002,2024-01-25 18:08:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,308,2024-01-25 23:16:00,OPR009
ALM000670,PLT001,GEN002,2024-02-20 11:08:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,231,2024-02-20 14:59:00,OPR001
ALM000671,PLT001,TRB002,2024-05-21 00:46:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,60,2024-05-21 01:46:00,OPR003
ALM000672,PLT005,GEN006,2024-08-01 08:08:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,138,2024-08-01 10:26:00,OPR010
ALM000673,PLT003,GEN004,2024-07-30 15:05:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,301,2024-07-30 20:06:00,OPR003
ALM000674,PLT002,GEN003,2024-10-03 04:10:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,62,2024-10-03 05:12:00,OPR012
ALM000675,PLT002,TRB003,2024-10-06 16:49:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,14,2024-10-06 17:03:00,OPR008
ALM000676,PLT004,TRB005,2024-10-27 23:08:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,448,2024-10-28 06:36:00,OPR008
ALM000677,PLT001,GEN002,2024-04-25 20:24:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,477,2024-04-26 04:21:00,OPR007
ALM000678,PLT001,TRB002,2024-02-28 04:13:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,432,2024-02-28 11:25:00,OPR008
ALM000679,PLT005,TRB006,2024-05-15 22:53:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,269,2024-05-16 03:22:00,OPR001
ALM000680,PLT002,TRB003,2024-06-21 23:32:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,239,2024-06-22 03:31:00,OPR005
ALM000681,PLT004,GEN005,2024-03-03 20:08:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,432,2024-03-04 03:20:00,OPR005
ALM000682,PLT001,GEN001,2024-09-29 08:11:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,367,2024-09-29 14:18:00,OPR009
ALM000683,PLT005,TRB006,2024-06-27 23:46:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,342,2024-06-28 05:28:00,OPR002
ALM000684,PLT001,GEN001,2024-08-31 23:00:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,82,2024-09-01 00:22:00,OPR005
ALM000685,PLT003,TRB004,2024-10-15 05:14:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,150,2024-10-15 07:44:00,OPR005
ALM000686,PLT004,TRB005,2024-03-28 02:04:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,40,2024-03-28 02:44:00,OPR010
ALM000687,PLT003,GEN004,2024-02-04 02:31:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,447,2024-02-04 09:58:00,OPR003
ALM000688,PLT002,GEN003,2024-11-22 02:45:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,459,2024-11-22 10:24:00,OPR010
ALM000689,PLT001,TRB001,2024-08-22 20:27:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,80,2024-08-22 21:47:00,OPR004
ALM000690,PLT004,GEN005,2024-08-06 14:07:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,89,2024-08-06 15:36:00,OPR004
ALM000691,PLT001,TRB001,2024-09-11 09:59:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,13,2024-09-11 10:12:00,OPR004
ALM000692,PLT001,TRB002,2024-03-06 00:53:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,225,2024-03-06 04:38:00,OPR007
ALM000693,PLT002,TRB003,2024-08-19 07:37:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,6,2024-08-19 07:43:00,OPR009
ALM000694,PLT005,GEN006,2024-03-19 16:44:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,194,2024-03-19 19:58:00,OPR005
ALM000695,PLT004,GEN005,2024-03-05 12:26:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,129,2024-03-05 14:35:00,OPR001
ALM000696,PLT003,GEN004,2024-03-25 16:09:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,121,2024-03-25 18:10:00,OPR004
ALM000697,PLT001,GEN002,2024-09-10 07:27:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,382,2024-09-10 13:49:00,OPR005
ALM000698,PLT005,TRB006,2024-06-11 22:51:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,135,2024-06-12 01:06:00,OPR007
ALM000699,PLT005,TRB006,2024-11-25 23:21:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,424,2024-11-26 06:25:00,OPR011
ALM000700,PLT003,GEN004,2024-10-11 15:41:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,282,2024-10-11 20:23:00,OPR001
ALM000701,PLT004,GEN005,2024-07-12 01:38:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,14,2024-07-12 01:52:00,OPR007
ALM000702,PLT005,GEN006,2024-09-04 11:24:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,454,2024-09-04 18:58:00,OPR007
ALM000703,PLT002,GEN003,2024-04-25 06:34:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,284,2024-04-25 11:18:00,OPR005
ALM000704,PLT001,TRB001,2024-08-27 18:59:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,180,2024-08-27 21:59:00,OPR009
ALM000705,PLT001,GEN001,2024-07-31 21:26:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,29,2024-07-31 21:55:00,OPR004
ALM000706,PLT003,GEN004,2024-04-08 21:35:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,14,2024-04-08 21:49:00,OPR003
ALM000707,PLT003,GEN004,2024-09-03 17:05:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,249,2024-09-03 21:14:00,OPR010
ALM000708,PLT003,GEN004,2024-03-17 21:39:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,178,2024-03-18 00:37:00,OPR002
ALM000709,PLT003,GEN004,2024-06-07 14:58:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,30,2024-06-07 15:28:00,OPR011
ALM000710,PLT002,TRB003,2024-07-05 12:56:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,347,2024-07-05 18:43:00,OPR002
ALM000711,PLT005,TRB006,2024-04-04 08:16:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,328,2024-04-04 13:44:00,OPR011
ALM000712,PLT004,TRB005,2024-02-16 13:55:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,367,2024-02-16 20:02:00,OPR011
ALM000713,PLT004,GEN005,2024-05-21 16:50:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,311,2024-05-21 22:01:00,OPR010
ALM000714,PLT003,TRB004,2024-01-23 08:56:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,9,2024-01-23 09:05:00,OPR004
ALM000715,PLT001,TRB002,2024-02-24 17:53:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,64,2024-02-24 18:57:00,OPR005
ALM000716,PLT005,GEN006,2024-08-04 03:54:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,289,2024-08-04 08:43:00,OPR008
ALM000717,PLT005,GEN006,2024-05-09 21:56:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,446,2024-05-10 05:22:00,OPR005
ALM000718,PLT001,GEN002,2024-09-25 17:11:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,160,2024-09-25 19:51:00,OPR008
ALM000719,PLT005,TRB006,2024-03-25 19:56:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,255,2024-03-26 00:11:00,OPR009
ALM000720,PLT002,TRB003,2024-08-16 18:11:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,350,2024-08-17 00:01:00,OPR003
ALM000721,PLT005,TRB006,2024-09-19 11:50:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,386,2024-09-19 18:16:00,OPR006
ALM000722,PLT002,TRB003,2024-09-11 21:29:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,244,2024-09-12 01:33:00,OPR001
ALM000723,PLT003,GEN004,2024-04-17 14:05:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,467,2024-04-17 21:52:00,OPR009
ALM000724,PLT001,GEN002,2024-06-06 22:30:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,220,2024-06-07 02:10:00,OPR007
ALM000725,PLT003,TRB004,2024-04-12 08:48:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,306,2024-04-12 13:54:00,OPR011
ALM000726,PLT004,GEN005,2024-05-08 09:20:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,41,2024-05-08 10:01:00,OPR001
ALM000727,PLT001,GEN001,2024-06-23 11:22:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,130,2024-06-23 13:32:00,OPR006
ALM000728,PLT004,TRB005,2024-03-30 02:29:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,293,2024-03-30 07:22:00,OPR002
ALM000729,PLT003,TRB004,2024-09-22 20:24:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,133,2024-09-22 22:37:00,OPR004
ALM000730,PLT003,GEN004,2024-07-27 02:31:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,9,2024-07-27 02:40:00,OPR003
ALM000731,PLT005,GEN006,2024-09-12 04:03:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,432,2024-09-12 11:15:00,OPR003
ALM000732,PLT005,GEN006,2024-06-23 21:18:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,224,2024-06-24 01:02:00,OPR010
ALM000733,PLT004,TRB005,2024-02-14 08:09:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,5,2024-02-14 08:14:00,OPR005
ALM000734,PLT005,TRB006,2024-02-21 23:28:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,188,2024-02-22 02:36:00,OPR008
ALM000735,PLT002,TRB003,2024-10-11 19:25:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,36,2024-10-11 20:01:00,OPR011
ALM000736,PLT002,GEN003,2024-05-20 12:22:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,475,2024-05-20 20:17:00,OPR006
ALM000737,PLT001,GEN002,2024-08-29 04:15:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,147,2024-08-29 06:42:00,OPR003
