reading_id,plant_id,reading_timestamp,mw_output,fuel_consumed_mscf,heat_rate_btu_kwh,load_factor_pct,frequency_hz,voltage_kv,status
RDG00001585,PLT005,2024-02-09 12:00:00,30.6,0.2814,9196.0,95.61,50.0,10.916,FULL_LOAD
RDG00001586,PLT001,2024-02-09 15:00:00,55.35,0.5141,9289.0,95.43,49.9,10.959,FULL_LOAD
RDG00001587,PLT002,2024-02-09 15:00:00,30.2,0.2887,9558.0,97.41,50.0,10.959,FULL_LOAD
RDG00001588,PLT003,2024-02-09 15:00:00,25.25,0.238,9427.0,99.01,50.1,10.997,FULL_LOAD
RDG00001589,PLT004,2024-02-09 15:00:00,31.34,0.2947,9404.0,94.98,50.07,11.14,PARTIAL_LOAD
RDG00001590,PLT005,2024-02-09 15:00:00,29.32,0.2799,9548.0,91.63,50.04,10.936,PARTIAL_LOAD
RDG00001591,PLT001,2024-02-09 18:00:00,56.76,0.5352,9429.0,97.87,49.98,11.033,FULL_LOAD
RDG00001592,PLT002,2024-02-09 18:00:00,28.31,0.272,9608.0,91.33,49.87,10.654,PARTIAL_LOAD
RDG00001593,PLT003,2024-02-09 18:00:00,23.37,0.2217,9488.0,91.66,50.08,10.928,PARTIAL_LOAD
RDG00001594,PLT004,2024-02-09 18:00:00,30.22,0.2836,9384.0,91.59,50.12,10.959,PARTIAL_LOAD
RDG00001595,PLT005,2024-02-09 18:00:00,27.57,0.2575,9340.0,86.17,49.97,11.167,PARTIAL_LOAD
RDG00001596,PLT001,2024-02-09 21:00:00,48.09,0.4479,9314.0,82.92,49.97,11.114,PARTIAL_LOAD
RDG00001597,PLT002,2024-02-09 21:00:00,24.39,0.2278,9338.0,78.67,50.03,11.217,PARTIAL_LOAD
RDG00001598,PLT003,2024-02-09 21:00:00,20.16,0.1877,9312.0,79.04,50.05,10.97,PARTIAL_LOAD
RDG00001599,PLT004,2024-02-09 21:00:00,26.83,0.2603,9702.0,81.31,49.97,11.008,PARTIAL_LOAD
RDG00001600,PLT005,2024-02-09 21:00:00,24.57,0.2337,9511.0,76.79,50.12,11.131,PARTIAL_LOAD
RDG00001601,PLT001,2024-02-10 00:00:00,46.8,0.4404,9410.0,80.69,50.16,10.881,PARTIAL_LOAD
RDG00001602,PLT002,2024-02-10 00:00:00,0.0,0.0,0.0,0.0,50.07,10.714,OFFLINE
RDG00001603,PLT003,2024-02-10 00:00:00,19.64,0.1869,9517.0,77.03,50.07,10.809,PARTIAL_LOAD
RDG00001604,PLT004,2024-02-10 00:00:00,25.52,0.2444,9578.0,77.32,49.91,11.016,PARTIAL_LOAD
RDG00001605,PLT005,2024-02-10 00:00:00,26.42,0.2542,9623.0,82.57,50.0,10.951,PARTIAL_LOAD
RDG00001606,PLT001,2024-02-10 03:00:00,47.21,0.4535,9607.0,81.4,49.93,11.003,PARTIAL_LOAD
RDG00001607,PLT002,2024-02-10 03:00:00,24.27,0.2221,9151.0,78.29,49.89,11.419,PARTIAL_LOAD
RDG00001608,PLT003,2024-02-10 03:00:00,21.52,0.2046,9509.0,84.38,50.0,11.001,PARTIAL_LOAD
RDG00001609,PLT004,2024-02-10 03:00:00,26.31,0.2483,9438.0,79.72,50.03,11.163,PARTIAL_LOAD
RDG00001610,PLT005,2024-02-10 03:00:00,26.41,0.2459,9312.0,82.54,50.07,11.106,PARTIAL_LOAD
RDG00001611,PLT001,2024-02-10 06:00:00,54.24,0.5131,9460.0,93.53,49.82,10.919,PARTIAL_LOAD
RDG00001612,PLT002,2024-02-10 06:00:00,26.51,0.2423,9140.0,85.51,49.87,11.088,PARTIAL_LOAD
RDG00001613,PLT003,2024-02-10 06:00:00,23.0,0.2263,9839.0,90.21,50.08,11.217,PARTIAL_LOAD
RDG00001614,PLT004,2024-02-10 06:00:00,27.96,0.2638,9434.0,84.73,49.87,10.671,PARTIAL_LOAD
RDG00001615,PLT005,2024-02-10 06:00:00,26.74,0.2544,9513.0,83.55,49.98,10.932,PARTIAL_LOAD
RDG00001616,PLT001,2024-02-10 09:00:00,53.56,0.5144,9605.0,92.34,49.88,11.052,PARTIAL_LOAD
RDG00001617,PLT002,2024-02-10 09:00:00,30.26,0.2878,9512.0,97.61,50.11,10.87,FULL_LOAD
RDG00001618,PLT003,2024-02-10 09:00:00,25.5,0.2452,9615.0,100.0,49.84,11.048,FULL_LOAD
RDG00001619,PLT004,2024-02-10 09:00:00,30.9,0.3108,10058.0,93.64,50.07,10.86,PARTIAL_LOAD
RDG00001620,PLT005,2024-02-10 09:00:00,29.55,0.2883,9755.0,92.34,50.13,11.084,PARTIAL_LOAD
RDG00001621,PLT001,2024-02-10 12:00:00,55.18,0.5383,9756.0,95.14,49.96,10.743,FULL_LOAD
RDG00001622,PLT002,2024-02-10 12:00:00,30.1,0.296,9834.0,97.1,49.82,11.206,FULL_LOAD
RDG00001623,PLT003,2024-02-10 12:00:00,24.53,0.2293,9346.0,96.21,49.93,10.835,FULL_LOAD
RDG00001624,PLT004,2024-02-10 12:00:00,33.0,0.3085,9348.0,100.0,50.06,11.096,FULL_LOAD
RDG00001625,PLT005,2024-02-10 12:00:00,32.0,0.3024,9449.0,100.0,49.98,11.026,FULL_LOAD
RDG00001626,PLT001,2024-02-10 15:00:00,55.75,0.5244,9406.0,96.13,50.18,11.217,FULL_LOAD
RDG00001627,PLT002,2024-02-10 15:00:00,27.92,0.2666,9550.0,90.06,50.06,10.773,PARTIAL_LOAD
RDG00001628,PLT003,2024-02-10 15:00:00,24.38,0.242,9927.0,95.61,50.13,10.842,FULL_LOAD
RDG00001629,PLT004,2024-02-10 15:00:00,31.06,0.2962,9535.0,94.11,50.15,11.191,PARTIAL_LOAD
RDG00001630,PLT005,2024-02-10 15:00:00,31.88,0.3076,9650.0,99.64,50.12,10.714,FULL_LOAD
RDG00001631,PLT001,2024-02-10 18:00:00,49.87,0.4877,9779.0,85.99,50.13,10.986,PARTIAL_LOAD
RDG00001632,PLT002,2024-02-10 18:00:00,27.5,0.2652,9645.0,88.71,49.98,11.098,PARTIAL_LOAD
RDG00001633,PLT003,2024-02-10 18:00:00,23.18,0.2274,9812.0,90.89,50.05,11.185,PARTIAL_LOAD
RDG00001634,PLT004,2024-02-10 18:00:00,28.03,0.2602,9284.0,84.93,50.08,10.705,PARTIAL_LOAD
RDG00001635,PLT005,2024-02-10 18:00:00,27.54,0.266,9658.0,86.05,50.06,11.042,PARTIAL_LOAD
RDG00001636,PLT001,2024-02-10 21:00:00,46.46,0.4211,9064.0,80.1,49.81,11.007,PARTIAL_LOAD
RDG00001637,PLT002,2024-02-10 21:00:00,24.14,0.227,9403.0,77.86,49.91,10.87,PARTIAL_LOAD
RDG00001638,PLT003,2024-02-10 21:00:00,20.82,0.199,9557.0,81.65,49.97,11.04,PARTIAL_LOAD
RDG00001639,PLT004,2024-02-10 21:00:00,28.23,0.2728,9665.0,85.55,50.05,11.073,PARTIAL_LOAD
RDG00001640,PLT005,2024-02-10 21:00:00,25.21,0.2368,9393.0,78.77,50.21,10.876,PARTIAL_LOAD
RDG00001641,PLT001,2024-02-11 00:00:00,45.22,0.4437,9812.0,77.96,50.18,10.715,PARTIAL_LOAD
RDG00001642,PLT002,2024-02-11 00:00:00,25.27,0.2431,9619.0,81.5,50.11,10.927,PARTIAL_LOAD
RDG00001643,PLT003,2024-02-11 00:00:00,19.68,0.1877,9540.0,77.17,50.09,11.109,PARTIAL_LOAD
RDG00001644,PLT004,2024-02-11 00:00:00,26.41,0.2488,9422.0,80.04,49.96,11.099,PARTIAL_LOAD
RDG00001645,PLT005,2024-02-11 00:00:00,24.13,0.2363,9793.0,75.41,49.84,10.929,PARTIAL_LOAD
RDG00001646,PLT001,2024-02-11 03:00:00,49.22,0.4609,9365.0,84.86,50.0,11.058,PARTIAL_LOAD
RDG00001647,PLT002,2024-02-11 03:00:00,27.0,0.2527,9361.0,87.08,50.0,10.96,PARTIAL_LOAD
RDG00001648,PLT003,2024-02-11 03:00:00,22.5,0.2124,9442.0,88.22,49.97,10.96,PARTIAL_LOAD
RDG00001649,PLT004,2024-02-11 03:00:00,24.43,0.2283,9346.0,74.04,50.03,11.01,PARTIAL_LOAD
RDG00001650,PLT005,2024-02-11 03:00:00,24.51,0.2325,9486.0,76.58,49.94,11.276,PARTIAL_LOAD
RDG00001651,PLT001,2024-02-11 06:00:00,51.4,0.4879,9493.0,88.61,50.03,10.729,PARTIAL_LOAD
RDG00001652,PLT002,2024-02-11 06:00:00,25.48,0.2399,9415.0,82.18,49.99,10.81,PARTIAL_LOAD
RDG00001653,PLT003,2024-02-11 06:00:00,23.67,0.2275,9610.0,92.84,49.9,11.068,PARTIAL_LOAD
RDG00001654,PLT004,2024-02-11 06:00:00,29.73,0.2873,9663.0,90.09,50.1,10.984,PARTIAL_LOAD
RDG00001655,PLT005,2024-02-11 06:00:00,28.52,0.2767,9701.0,89.11,50.02,11.199,PARTIAL_LOAD
RDG00001656,PLT001,2024-02-11 09:00:00,55.55,0.5459,9828.0,95.78,50.03,10.813,FULL_LOAD
RDG00001657,PLT002,2024-02-11 09:00:00,29.63,0.2814,9498.0,95.59,50.02,10.945,FULL_LOAD
RDG00001658,PLT003,2024-02-11 09:00:00,24.58,0.2357,9590.0,96.4,49.91,11.177,FULL_LOAD
RDG00001659,PLT004,2024-02-11 09:00:00,31.4,0.3035,9666.0,95.16,49.95,11.01,FULL_LOAD
RDG00001660,PLT005,2024-02-11 09:00:00,31.07,0.2973,9570.0,97.09,49.84,11.008,FULL_LOAD
RDG00001661,PLT001,2024-02-11 12:00:00,54.43,0.536,9848.0,93.85,49.95,10.652,PARTIAL_LOAD
RDG00001662,PLT002,2024-02-11 12:00:00,30.53,0.2851,9337.0,98.47,49.92,10.98,FULL_LOAD
RDG00001663,PLT003,2024-02-11 12:00:00,24.7,0.2291,9276.0,96.86,50.13,10.863,FULL_LOAD
RDG00001664,PLT004,2024-02-11 12:00:00,31.76,0.2982,9388.0,96.25,50.18,11.311,FULL_LOAD
RDG00001665,PLT005,2024-02-11 12:00:00,31.55,0.31,9827.0,98.6,49.87,11.198,FULL_LOAD
RDG00001666,PLT001,2024-02-11 15:00:00,58.0,0.5759,9930.0,100.0,49.94,10.867,FULL_LOAD
RDG00001667,PLT002,2024-02-11 15:00:00,30.3,0.2925,9655.0,97.73,49.98,11.145,FULL_LOAD
RDG00001668,PLT003,2024-02-11 15:00:00,24.39,0.2299,9426.0,95.66,49.91,10.888,FULL_LOAD
RDG00001669,PLT004,2024-02-11 15:00:00,32.01,0.2993,9350.0,96.99,50.02,11.092,FULL_LOAD
RDG00001670,PLT005,2024-02-11 15:00:00,30.14,0.2871,9527.0,94.18,49.91,10.964,PARTIAL_LOAD
RDG00001671,PLT001,2024-02-11 18:00:00,53.39,0.5096,9545.0,92.06,50.19,10.847,PARTIAL_LOAD
RDG00001672,PLT002,2024-02-11 18:00:00,27.74,0.2567,9252.0,89.48,49.9,11.237,PARTIAL_LOAD
RDG00001673,PLT003,2024-02-11 18:00:00,21.7,0.208,9585.0,85.1,50.0,10.949,PARTIAL_LOAD
RDG00001674,PLT004,2024-02-11 18:00:00,29.8,0.2869,9626.0,90.3,49.91,10.733,PARTIAL_LOAD
RDG00001675,PLT005,2024-02-11 18:00:00,29.15,0.2744,9415.0,91.1,49.89,10.924,PARTIAL_LOAD
RDG00001676,PLT001,2024-02-11 21:00:00,47.83,0.4624,9667.0,82.46,50.05,10.964,PARTIAL_LOAD
RDG00001677,PLT002,2024-02-11 21:00:00,26.75,0.255,9534.0,86.28,50.07,11.058,PARTIAL_LOAD
RDG00001678,PLT003,2024-02-11 21:00:00,19.97,0.1888,9452.0,78.3,49.93,10.906,PARTIAL_LOAD
RDG00001679,PLT004,2024-02-11 21:00:00,25.77,0.2372,9206.0,78.1,49.96,10.951,PARTIAL_LOAD
RDG00001680,PLT005,2024-02-11 21:00:00,25.13,0.2369,9427.0,78.53,50.05,11.151,PARTIAL_LOAD
RDG00001681,PLT001,2024-02-12 00:00:00,43.43,0.4162,9583.0,74.87,49.81,11.036,PARTIAL_LOAD
RDG00001682,PLT002,2024-02-12 00:00:00,24.24,0.2319,9568.0,78.21,49.98,11.203,PARTIAL_LOAD
RDG00001683,PLT003,2024-02-12 00:00:00,19.78,0.1892,9567.0,77.57,50.01,10.88,PARTIAL_LOAD
RDG00001684,PLT004,2024-02-12 00:00:00,26.09,0.2459,9424.0,79.06,50.08,11.166,PARTIAL_LOAD
RDG00001685,PLT005,2024-02-12 00:00:00,25.41,0.2422,9530.0,79.41,49.92,10.727,PARTIAL_LOAD
RDG00001686,PLT001,2024-02-12 03:00:00,46.49,0.4404,9472.0,80.16,50.15,11.089,PARTIAL_LOAD
RDG00001687,PLT002,2024-02-12 03:00:00,25.05,0.2418,9654.0,80.8,50.06,10.891,PARTIAL_LOAD
RDG00001688,PLT003,2024-02-12 03:00:00,20.43,0.1887,9234.0,80.13,50.1,11.076,PARTIAL_LOAD
RDG00001689,PLT004,2024-02-12 03:00:00,25.98,0.2466,9490.0,78.73,49.87,11.202,PARTIAL_LOAD
RDG00001690,PLT005,2024-02-12 03:00:00,24.71,0.2383,9644.0,77.22,50.06,11.104,PARTIAL_LOAD
RDG00001691,PLT001,2024-02-12 06:00:00,51.41,0.4794,9325.0,88.64,49.93,10.862,PARTIAL_LOAD
RDG00001692,PLT002,2024-02-12 06:00:00,28.56,0.27,9454.0,92.13,50.22,11.096,PARTIAL_LOAD
RDG00001693,PLT003,2024-02-12 06:00:00,22.59,0.2141,9476.0,88.58,50.04,10.832,PARTIAL_LOAD
RDG00001694,PLT004,2024-02-12 06:00:00,29.27,0.2712,9266.0,88.69,49.96,11.087,PARTIAL_LOAD
RDG00001695,PLT005,2024-02-12 06:00:00,28.28,0.2674,9455.0,88.38,49.74,11.357,PARTIAL_LOAD
RDG00001696,PLT001,2024-02-12 09:00:00,55.76,0.5318,9538.0,96.13,50.02,11.175,FULL_LOAD
RDG00001697,PLT002,2024-02-12 09:00:00,28.43,0.2668,9386.0,91.7,49.98,10.711,PARTIAL_LOAD
RDG00001698,PLT003,2024-02-12 09:00:00,24.0,0.2277,9489.0,94.11,49.89,10.975,PARTIAL_LOAD
RDG00001699,PLT004,2024-02-12 09:00:00,31.15,0.3077,9878.0,94.39,50.0,11.112,PARTIAL_LOAD
RDG00001700,PLT005,2024-02-12 09:00:00,30.52,0.2842,9312.0,95.39,50.0,10.926,FULL_LOAD
RDG00001701,PLT001,2024-02-12 12:00:00,57.0,0.56,9824.0,98.27,49.94,11.107,FULL_LOAD
RDG00001702,PLT002,2024-02-12 12:00:00,28.32,0.2686,9484.0,91.35,49.91,10.899,PARTIAL_LOAD
RDG00001703,PLT003,2024-02-12 12:00:00,24.12,0.2322,9627.0,94.6,50.09,11.132,PARTIAL_LOAD
RDG00001704,PLT004,2024-02-12 12:00:00,32.51,0.3023,9298.0,98.51,50.05,11.089,FULL_LOAD
RDG00001705,PLT005,2024-02-12 12:00:00,31.17,0.3014,9669.0,97.4,49.75,11.204,FULL_LOAD
RDG00001706,PLT001,2024-02-12 15:00:00,52.95,0.4961,9370.0,91.3,50.17,10.82,PARTIAL_LOAD
RDG00001707,PLT002,2024-02-12 15:00:00,29.94,0.2847,9510.0,96.59,49.78,10.884,FULL_LOAD
RDG00001708,PLT003,2024-02-12 15:00:00,24.23,0.2277,9396.0,95.0,49.86,11.096,FULL_LOAD
RDG00001709,PLT004,2024-02-12 15:00:00,31.9,0.3028,9493.0,96.67,50.19,10.841,FULL_LOAD
RDG00001710,PLT005,2024-02-12 15:00:00,29.83,0.2882,9661.0,93.22,49.99,10.927,PARTIAL_LOAD
RDG00001711,PLT001,2024-02-12 18:00:00,54.01,0.4992,9243.0,93.13,49.76,10.678,PARTIAL_LOAD
RDG00001712,PLT002,2024-02-12 18:00:00,28.74,0.2757,9592.0,92.72,49.9,11.049,PARTIAL_LOAD
RDG00001713,PLT003,2024-02-12 18:00:00,21.06,0.2026,9618.0,82.59,49.95,11.012,PARTIAL_LOAD
RDG00001714,PLT004,2024-02-12 18:00:00,29.73,0.2917,9811.0,90.08,50.04,10.976,PARTIAL_LOAD
RDG00001715,PLT005,2024-02-12 18:00:00,29.18,0.2724,9336.0,91.19,49.94,10.882,PARTIAL_LOAD
RDG00001716,PLT001,2024-02-12 21:00:00,45.02,0.4317,9590.0,77.62,50.04,10.977,PARTIAL_LOAD
RDG00001717,PLT002,2024-02-12 21:00:00,24.84,0.2403,9675.0,80.13,50.11,10.881,PARTIAL_LOAD
RDG00001718,PLT003,2024-02-12 21:00:00,21.09,0.1967,9325.0,82.69,49.97,11.085,PARTIAL_LOAD
RDG00001719,PLT004,2024-02-12 21:00:00,27.84,0.2725,9787.0,84.35,50.07,10.993,PARTIAL_LOAD
RDG00001720,PLT005,2024-02-12 21:00:00,24.65,0.2334,9469.0,77.03,50.07,11.072,PARTIAL_LOAD
RDG00001721,PLT001,2024-02-13 00:00:00,46.26,0.4445,9608.0,79.76,50.06,10.918,PARTIAL_LOAD
RDG00001722,PLT002,2024-02-13 00:00:00,26.6,0.2448,9204.0,85.82,50.13,10.898,PARTIAL_LOAD
RDG00001723,PLT003,2024-02-13 00:00:00,20.22,0.1942,9605.0,79.29,50.0,10.965,PARTIAL_LOAD
RDG00001724,PLT004,2024-02-13 00:00:00,27.79,0.2559,9208.0,84.23,50.0,10.983,PARTIAL_LOAD
RDG00001725,PLT005,2024-02-13 00:00:00,25.07,0.2372,9460.0,78.34,50.12,10.93,PARTIAL_LOAD
RDG00001726,PLT001,2024-02-13 03:00:00,46.7,0.4324,9259.0,80.52,49.99,11.069,PARTIAL_LOAD
RDG00001727,PLT002,2024-02-13 03:00:00,24.6,0.2245,9128.0,79.36,49.93,11.048,PARTIAL_LOAD
RDG00001728,PLT003,2024-02-13 03:00:00,22.23,0.2006,9026.0,87.16,50.07,11.094,PARTIAL_LOAD
RDG00001729,PLT004,2024-02-13 03:00:00,28.25,0.2731,9669.0,85.61,49.94,11.158,PARTIAL_LOAD
RDG00001730,PLT005,2024-02-13 03:00:00,25.68,0.2511,9778.0,80.24,50.03,10.768,PARTIAL_LOAD
RDG00001731,PLT001,2024-02-13 06:00:00,49.47,0.4906,9918.0,85.3,50.16,10.89,PARTIAL_LOAD
RDG00001732,PLT002,2024-02-13 06:00:00,26.55,0.2615,9850.0,85.63,50.02,10.972,PARTIAL_LOAD
RDG00001733,PLT003,2024-02-13 06:00:00,22.38,0.2122,9481.0,87.75,49.83,11.252,PARTIAL_LOAD
RDG00001734,PLT004,2024-02-13 06:00:00,28.68,0.2685,9361.0,86.91,50.06,10.775,PARTIAL_LOAD
RDG00001735,PLT005,2024-02-13 06:00:00,28.03,0.2699,9630.0,87.59,50.19,10.91,PARTIAL_LOAD
RDG00001736,PLT001,2024-02-13 09:00:00,55.14,0.5229,9484.0,95.07,49.94,10.964,FULL_LOAD
RDG00001737,PLT002,2024-02-13 09:00:00,29.89,0.2895,9687.0,96.43,49.9,11.136,FULL_LOAD
RDG00001738,PLT003,2024-02-13 09:00:00,23.67,0.2207,9325.0,92.83,50.04,11.115,PARTIAL_LOAD
RDG00001739,PLT004,2024-02-13 09:00:00,31.47,0.3042,9665.0,95.35,50.03,10.857,FULL_LOAD
RDG00001740,PLT005,2024-02-13 09:00:00,29.74,0.2879,9679.0,92.93,50.16,11.201,PARTIAL_LOAD
RDG00001741,PLT001,2024-02-13 12:00:00,56.88,0.531,9335.0,98.08,49.93,11.197,FULL_LOAD
RDG00001742,PLT002,2024-02-13 12:00:00,31.0,0.2991,9649.0,100.0,50.12,11.152,FULL_LOAD
RDG00001743,PLT003,2024-02-13 12:00:00,24.62,0.2257,9169.0,96.55,50.04,10.836,FULL_LOAD
RDG00001744,PLT004,2024-02-13 12:00:00,31.72,0.3038,9577.0,96.13,49.79,10.985,FULL_LOAD
RDG00001745,PLT005,2024-02-13 12:00:00,31.43,0.2964,9431.0,98.22,49.99,11.131,FULL_LOAD
RDG00001746,PLT001,2024-02-13 15:00:00,53.68,0.5173,9636.0,92.56,50.07,10.938,PARTIAL_LOAD
RDG00001747,PLT002,2024-02-13 15:00:00,29.36,0.2736,9319.0,94.7,49.96,11.144,PARTIAL_LOAD
RDG00001748,PLT003,2024-02-13 15:00:00,23.83,0.2251,9447.0,93.44,49.83,10.742,PARTIAL_LOAD
RDG00001749,PLT004,2024-02-13 15:00:00,30.7,0.2881,9383.0,93.04,50.16,11.03,PARTIAL_LOAD
RDG00001750,PLT005,2024-02-13 15:00:00,30.56,0.2878,9418.0,95.49,50.15,10.866,FULL_LOAD
RDG00001751,PLT001,2024-02-13 18:00:00,48.64,0.4575,9405.0,83.86,49.96,11.076,PARTIAL_LOAD
RDG00001752,PLT002,2024-02-13 18:00:00,27.92,0.271,9707.0,90.05,50.02,11.267,PARTIAL_LOAD
RDG00001753,PLT003,2024-02-13 18:00:00,23.02,0.2165,9404.0,90.28,49.98,10.646,PARTIAL_LOAD
RDG00001754,PLT004,2024-02-13 18:00:00,29.23,0.2779,9509.0,88.59,50.08,11.091,PARTIAL_LOAD
RDG00001755,PLT005,2024-02-13 18:00:00,27.6,0.2625,9511.0,86.25,50.02,11.256,PARTIAL_LOAD
RDG00001756,PLT001,2024-02-13 21:00:00,46.96,0.4536,9659.0,80.97,50.03,10.786,PARTIAL_LOAD
RDG00001757,PLT002,2024-02-13 21:00:00,26.13,0.2545,9741.0,84.28,50.03,11.03,PARTIAL_LOAD
RDG00001758,PLT003,2024-02-13 21:00:00,20.41,0.1871,9166.0,80.04,50.19,11.026,PARTIAL_LOAD
RDG00001759,PLT004,2024-02-13 21:00:00,26.26,0.2476,9430.0,79.57,50.02,10.905,PARTIAL_LOAD
RDG00001760,PLT005,2024-02-13 21:00:00,25.24,0.2371,9393.0,78.89,49.98,10.997,PARTIAL_LOAD
RDG00001761,PLT001,2024-02-14 00:00:00,45.06,0.4341,9633.0,77.7,49.94,10.859,PARTIAL_LOAD
RDG00001762,PLT002,2024-02-14 00:00:00,24.07,0.2307,9585.0,77.66,49.89,10.936,PARTIAL_LOAD
RDG00001763,PLT003,2024-02-14 00:00:00,20.68,0.1937,9365.0,81.1,50.12,11.019,PARTIAL_LOAD
RDG00001764,PLT004,2024-02-14 00:00:00,24.99,0.2404,9620.0,75.73,50.06,11.067,PARTIAL_LOAD
RDG00001765,PLT005,2024-02-14 00:00:00,25.91,0.2453,9469.0,80.98,49.91,11.141,PARTIAL_LOAD
RDG00001766,PLT001,2024-02-14 03:00:00,45.96,0.4301,9359.0,79.25,50.04,10.99,PARTIAL_LOAD
RDG00001767,PLT002,2024-02-14 03:00:00,25.99,0.256,9850.0,83.84,50.0,11.083,PARTIAL_LOAD
RDG00001768,PLT003,2024-02-14 03:00:00,19.99,0.1869,9349.0,78.4,49.93,10.956,PARTIAL_LOAD
RDG00001769,PLT004,2024-02-14 03:00:00,26.79,0.2504,9348.0,81.18,49.97,11.073,PARTIAL_LOAD
RDG00001770,PLT005,2024-02-14 03:00:00,25.36,0.2468,9733.0,79.25,50.15,11.008,PARTIAL_LOAD
RDG00001771,PLT001,2024-02-14 06:00:00,51.14,0.4676,9144.0,88.17,49.94,11.201,PARTIAL_LOAD
RDG00001772,PLT002,2024-02-14 06:00:00,26.64,0.2606,9783.0,85.94,50.2,10.635,PARTIAL_LOAD
RDG00001773,PLT003,2024-02-14 06:00:00,22.75,0.2172,9546.0,89.23,49.88,11.178,PARTIAL_LOAD
RDG00001774,PLT004,2024-02-14 06:00:00,29.9,0.2925,9783.0,90.61,49.75,11.153,PARTIAL_LOAD
RDG00001775,PLT005,2024-02-14 06:00:00,29.14,0.2783,9551.0,91.06,50.04,10.836,PARTIAL_LOAD
RDG00001776,PLT001,2024-02-14 09:00:00,55.13,0.5098,9248.0,95.05,49.97,11.154,FULL_LOAD
RDG00001777,PLT002,2024-02-14 09:00:00,28.9,0.2871,9934.0,93.21,49.86,10.971,PARTIAL_LOAD
RDG00001778,PLT003,2024-02-14 09:00:00,23.48,0.228,9709.0,92.06,49.93,10.985,PARTIAL_LOAD
RDG00001779,PLT004,2024-02-14 09:00:00,30.19,0.2805,9292.0,91.49,50.0,11.167,PARTIAL_LOAD
RDG00001780,PLT005,2024-02-14 09:00:00,32.0,0.2983,9321.0,100.0,50.03,10.935,FULL_LOAD
RDG00001781,PLT001,2024-02-14 12:00:00,0.0,0.0,0.0,0.0,49.97,10.926,OFFLINE
RDG00001782,PLT002,2024-02-14 12:00:00,30.65,0.2964,9671.0,98.86,49.99,11.088,FULL_LOAD
RDG00001783,PLT003,2024-02-14 12:00:00,25.5,0.2414,9465.0,100.0,50.03,10.914,FULL_LOAD
RDG00001784,PLT004,2024-02-14 12:00:00,32.45,0.304,9367.0,98.34,49.97,10.763,FULL_LOAD
RDG00001785,PLT005,2024-02-14 12:00:00,29.77,0.288,9673.0,93.02,49.82,10.889,PARTIAL_LOAD
RDG00001786,PLT001,2024-02-14 15:00:00,54.39,0.5099,9374.0,93.77,50.04,10.787,PARTIAL_LOAD
RDG00001787,PLT002,2024-02-14 15:00:00,29.12,0.2821,9686.0,93.95,50.13,10.978,PARTIAL_LOAD
RDG00001788,PLT003,2024-02-14 15:00:00,24.83,0.2378,9577.0,97.37,49.87,11.014,FULL_LOAD
RDG00001789,PLT004,2024-02-14 15:00:00,30.49,0.2855,9365.0,92.4,49.96,11.107,PARTIAL_LOAD
RDG00001790,PLT005,2024-02-14 15:00:00,28.6,0.2683,9380.0,89.39,50.01,11.094,PARTIAL_LOAD
RDG00001791,PLT001,2024-02-14 18:00:00,45.92,0.4379,9537.0,79.18,49.95,11.156,PARTIAL_LOAD
RDG00001792,PLT002,2024-02-14 18:00:00,28.91,0.2761,9552.0,93.26,49.98,10.839,PARTIAL_LOAD
RDG00001793,PLT003,2024-02-14 18:00:00,22.38,0.2101,9390.0,87.76,50.1,11.142,PARTIAL_LOAD
RDG00001794,PLT004,2024-02-14 18:00:00,29.89,0.2788,9329.0,90.58,50.07,10.931,PARTIAL_LOAD
RDG00001795,PLT005,2024-02-14 18:00:00,29.24,0.2861,9786.0,91.37,49.87,11.348,PARTIAL_LOAD
RDG00001796,PLT001,2024-02-14 21:00:00,45.78,0.4307,9408.0,78.93,49.81,10.838,PARTIAL_LOAD
RDG00001797,PLT002,2024-02-14 21:00:00,24.69,0.2321,9399.0,79.64,49.88,10.872,PARTIAL_LOAD
RDG00001798,PLT003,2024-02-14 21:00:00,20.92,0.1956,9351.0,82.02,50.08,10.883,PARTIAL_LOAD
RDG00001799,PLT004,2024-02-14 21:00:00,25.31,0.2239,8847.0,76.68,49.87,11.137,PARTIAL_LOAD
RDG00001800,PLT005,2024-02-14 21:00:00,25.55,0.2427,9500.0,79.83,49.99,10.829,PARTIAL_LOAD
RDG00001801,PLT001,2024-02-15 00:00:00,0.0,0.0,0.0,0.0,49.98,11.062,OFFLINE
RDG00001802,PLT002,2024-02-15 00:00:00,23.7,0.2278,9612.0,76.44,49.98,10.976,PARTIAL_LOAD
RDG00001803,PLT003,2024-02-15 00:00:00,19.75,0.1921,9725.0,77.47,49.97,10.892,PARTIAL_LOAD
RDG00001804,PLT004,2024-02-15 00:00:00,23.88,0.2179,9123.0,72.36,50.15,10.74,PARTIAL_LOAD
RDG00001805,PLT005,2024-02-15 00:00:00,26.32,0.2499,9495.0,82.24,49.8,11.051,PARTIAL_LOAD
RDG00001806,PLT001,2024-02-15 03:00:00,46.95,0.429,9137.0,80.95,50.21,11.057,PARTIAL_LOAD
RDG00001807,PLT002,2024-02-15 03:00:00,25.96,0.2536,9768.0,83.73,50.07,11.115,PARTIAL_LOAD
RDG00001808,PLT003,2024-02-15 03:00:00,20.78,0.1962,9444.0,81.51,50.04,11.026,PARTIAL_LOAD
